transaction_id,customer_id,amount,payment_status,failure_reason,retry_count,recovery_action,priority,executed,success,recovered_amount,result,message
TXN0385,CUST1147,6485.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0386,CUST1044,9290.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0387,CUST1158,1077.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0388,CUST1143,8480.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0389,CUST1125,2939.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0390,CUST1070,3882.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0391,CUST1140,8568.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0392,CUST1138,13676.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0393,CUST1192,4254.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0394,CUST1112,14375.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0395,CUST1181,10197.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0396,CUST1052,13395.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0397,CUST1043,5501.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0398,CUST1173,13554.0,abandoned,checkout_abandoned,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0399,CUST1032,11691.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0400,CUST1194,14019.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0401,CUST1160,6985.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0402,CUST1191,4757.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0403,CUST1000,14435.0,failed,card_declined,2,ALTERNATIVE_PAYMENT,MEDIUM,True,True,14435.0,RECOVERED,Revenue successfully recovered.
TXN0404,CUST1101,3767.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0405,CUST1086,9166.0,failed,card_declined,2,ALTERNATIVE_PAYMENT,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0406,CUST1011,1830.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0407,CUST1000,7208.0,abandoned,checkout_abandoned,2,PAYMENT_REMINDER,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0408,CUST1023,10923.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0409,CUST1042,1047.0,failed,bank_timeout,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0410,CUST1000,3695.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0411,CUST1002,331.0,failed,card_declined,1,ALTERNATIVE_PAYMENT,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0412,CUST1098,1662.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0413,CUST1035,6469.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0414,CUST1166,2887.0,failed,bank_timeout,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0415,CUST1055,1619.0,failed,authentication_failed,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0416,CUST1035,4258.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0417,CUST1072,12961.0,failed,network_error,1,RETRY_PAYMENT,MEDIUM,True,True,12961.0,RECOVERED,Revenue successfully recovered.
TXN0418,CUST1048,12451.0,failed,bank_timeout,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0419,CUST1127,10653.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0420,CUST1033,6536.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0421,CUST1197,1394.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0422,CUST1015,13130.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0423,CUST1108,11697.0,failed,authentication_failed,1,ALTERNATIVE_PAYMENT,MEDIUM,True,True,11697.0,RECOVERED,Revenue successfully recovered.
TXN0424,CUST1020,8576.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0425,CUST1195,13871.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0426,CUST1014,4204.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0427,CUST1079,11112.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0428,CUST1041,8332.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0429,CUST1095,2278.0,failed,insufficient_balance,0,PAYMENT_REMINDER,HIGH,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0430,CUST1069,8781.0,failed,authentication_failed,0,ALTERNATIVE_PAYMENT,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0431,CUST1092,1107.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0432,CUST1146,11243.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0433,CUST1003,4205.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0434,CUST1141,13357.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0435,CUST1069,13732.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0436,CUST1045,3855.0,abandoned,checkout_abandoned,0,PRIORITY_REMINDER,HIGH,True,True,3855.0,RECOVERED,Revenue successfully recovered.
TXN0437,CUST1198,14040.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0438,CUST1051,4976.0,failed,bank_timeout,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0439,CUST1197,12911.0,failed,bank_timeout,1,RETRY_PAYMENT,MEDIUM,True,True,12911.0,RECOVERED,Revenue successfully recovered.
TXN0440,CUST1006,4016.0,failed,insufficient_balance,2,PAYMENT_REMINDER,HIGH,True,True,4016.0,RECOVERED,Revenue successfully recovered.
TXN0441,CUST1096,14109.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0442,CUST1125,1180.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0443,CUST1105,11681.0,abandoned,checkout_abandoned,0,PAYMENT_REMINDER,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0444,CUST1034,10639.0,failed,insufficient_balance,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0445,CUST1074,4475.0,failed,network_error,2,RETRY_PAYMENT,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0446,CUST1019,3520.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0447,CUST1119,5344.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0448,CUST1118,4540.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0449,CUST1010,3721.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0450,CUST1131,1001.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0451,CUST1115,9307.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0452,CUST1031,394.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0453,CUST1165,1575.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0454,CUST1050,14985.0,failed,insufficient_balance,2,PAYMENT_REMINDER,HIGH,True,True,14985.0,RECOVERED,Revenue successfully recovered.
TXN0455,CUST1012,2951.0,failed,card_declined,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0456,CUST1044,5998.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0457,CUST1008,10260.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0458,CUST1140,8047.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0459,CUST1164,14693.0,failed,authentication_failed,0,ALTERNATIVE_PAYMENT,MEDIUM,True,True,14693.0,RECOVERED,Revenue successfully recovered.
TXN0460,CUST1122,9120.0,abandoned,checkout_abandoned,2,PAYMENT_REMINDER,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0461,CUST1006,5423.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0462,CUST1135,6055.0,abandoned,checkout_abandoned,0,PRIORITY_REMINDER,HIGH,True,True,6055.0,RECOVERED,Revenue successfully recovered.
TXN0463,CUST1068,8942.0,failed,bank_timeout,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0464,CUST1045,4074.0,failed,network_error,0,RETRY_PAYMENT,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0465,CUST1145,9433.0,abandoned,checkout_abandoned,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0466,CUST1125,820.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0467,CUST1122,210.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0468,CUST1082,1174.0,failed,bank_timeout,0,RETRY_PAYMENT,MEDIUM,True,True,1174.0,RECOVERED,Revenue successfully recovered.
TXN0469,CUST1018,6319.0,failed,network_error,2,RETRY_PAYMENT,MEDIUM,True,True,6319.0,RECOVERED,Revenue successfully recovered.
TXN0470,CUST1187,7356.0,failed,bank_timeout,2,RETRY_PAYMENT,MEDIUM,True,True,7356.0,RECOVERED,Revenue successfully recovered.
TXN0471,CUST1044,6398.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0472,CUST1100,14137.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0473,CUST1056,10678.0,abandoned,checkout_abandoned,1,PRIORITY_REMINDER,HIGH,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0474,CUST1060,5881.0,failed,insufficient_balance,2,PAYMENT_REMINDER,HIGH,True,True,5881.0,RECOVERED,Revenue successfully recovered.
TXN0475,CUST1053,4287.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0476,CUST1012,6522.0,abandoned,checkout_abandoned,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0477,CUST1089,9145.0,failed,authentication_failed,1,ALTERNATIVE_PAYMENT,MEDIUM,True,True,9145.0,RECOVERED,Revenue successfully recovered.
TXN0478,CUST1008,5030.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0479,CUST1043,14746.0,failed,authentication_failed,0,ALTERNATIVE_PAYMENT,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0480,CUST1123,11741.0,abandoned,checkout_abandoned,1,PAYMENT_REMINDER,MEDIUM,True,False,0.0,FAILED,Recovery attempt was unsuccessful.
TXN0481,CUST1040,1076.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0482,CUST1184,12158.0,failed,network_error,1,RETRY_PAYMENT,MEDIUM,True,True,12158.0,RECOVERED,Revenue successfully recovered.
TXN0483,CUST1146,9204.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0484,CUST1075,13697.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0485,CUST1043,10655.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0486,CUST1120,8212.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0487,CUST1094,14706.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0488,CUST1119,4514.0,failed,bank_timeout,0,RETRY_PAYMENT,MEDIUM,True,True,4514.0,RECOVERED,Revenue successfully recovered.
TXN0489,CUST1138,6981.0,failed,card_declined,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0490,CUST1146,14644.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0491,CUST1128,9557.0,failed,authentication_failed,1,ALTERNATIVE_PAYMENT,MEDIUM,True,True,9557.0,RECOVERED,Revenue successfully recovered.
TXN0492,CUST1044,2937.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0493,CUST1051,13675.0,failed,network_error,2,RETRY_PAYMENT,MEDIUM,True,True,13675.0,RECOVERED,Revenue successfully recovered.
TXN0494,CUST1022,6557.0,failed,network_error,3,STOP,HIGH,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0495,CUST1150,8760.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0496,CUST1149,12624.0,failed,insufficient_balance,2,PAYMENT_REMINDER,HIGH,True,True,12624.0,RECOVERED,Revenue successfully recovered.
TXN0497,CUST1105,4526.0,failed,card_declined,0,ALTERNATIVE_PAYMENT,MEDIUM,True,True,4526.0,RECOVERED,Revenue successfully recovered.
TXN0498,CUST1036,10328.0,success,none,0,NO_ACTION,LOW,False,False,0.0,NOT_EXECUTED,Action is outside automatic recovery scope.
TXN0499,CUST1012,12417.0,abandoned,checkout_abandoned,0,PAYMENT_REMINDER,MEDIUM,True,True,12417.0,RECOVERED,Revenue successfully recovered.
TXN0500,CUST1079,4792.0,abandoned,checkout_abandoned,1,PAYMENT_REMINDER,MEDIUM,True,True,4792.0,RECOVERED,Revenue successfully recovered.
